"","lat","lon","elevation"
"3964",82.0833356414167,-117.083326373242,0
"3965",82.0833356414167,-116.249993015073,0
"3966",82.0833356414167,-115.416659656904,0
"3967",82.0833356414167,-114.583326298735,0
"3968",82.0833356414167,-113.749992940566,0
"3969",82.0833356414167,-112.916659582397,0
"3970",82.0833356414167,-112.083326224228,0
"3971",82.0833356414167,-111.249992866059,0
"3972",82.0833356414167,-110.41665950789,0
"3973",82.0833356414167,-109.583326149721,0
"3974",82.0833356414167,-108.749992791552,0
"3975",82.0833356414167,-107.916659433383,0
"3976",82.0833356414167,-107.083326075214,0
"3977",82.0833356414167,-106.249992717045,0
"3978",82.0833356414167,-105.416659358876,0
"3979",82.0833356414167,-104.583326000707,0
"3980",82.0833356414167,-103.749992642538,0
"3981",82.0833356414167,-102.916659284369,0
"3982",82.0833356414167,-102.0833259262,0
"3983",82.0833356414167,-101.249992568031,0
"3984",82.0833356414167,-100.416659209862,0
"3985",82.0833356414167,-99.5833258516933,0
"3986",82.0833356414167,-98.7499924935243,0
"3987",82.0833356414167,-97.9166591353553,0
"3988",82.0833356414167,-97.0833257771863,0
"3989",82.0833356414167,-96.2499924190174,0
"3990",82.0833356414167,-95.4166590608484,0
"3991",82.0833356414167,-94.5833257026794,0
"3992",82.0833356414167,-93.7499923445104,0
"3993",82.0833356414167,-92.9166589863414,0
"3994",82.0833356414167,-92.0833256281725,0
"3995",82.0833356414167,-91.2499922700035,305
"3996",82.0833356414167,-90.4166589118345,366
"3997",82.0833356414167,-89.5833255536655,305
"3998",82.0833356414167,-88.7499921954965,762
"3999",82.0833356414167,-87.9166588373275,762
"4000",82.0833356414167,-87.0833254791586,610
"4001",82.0833356414167,-86.2499921209896,701
"4002",82.0833356414167,-85.4166587628206,1143
"4003",82.0833356414167,-84.5833254046516,1372
"4004",82.0833356414167,-83.7499920464826,1890
"4005",82.0833356414167,-82.9166586883137,1951
"4006",82.0833356414167,-82.0833253301447,1829
"4007",82.0833356414167,-81.2499919719757,1600
"4008",82.0833356414167,-80.4166586138067,1676
"4009",82.0833356414167,-79.5833252556377,1540
"4010",82.0833356414167,-78.7499918974688,2316
"4011",82.0833356414167,-77.9166585392998,2377
"4012",82.0833356414167,-77.0833251811308,2438
"4013",82.0833356414167,-76.2499918229618,2286
"4014",82.0833356414167,-75.4166584647928,2286
"4015",82.0833356414167,-74.5833251066238,2133
"4016",82.0833356414167,-73.7499917484549,1905
"4017",82.0833356414167,-72.9166583902859,2012
"4018",82.0833356414167,-72.0833250321169,1996
"4019",82.0833356414167,-71.2499916739479,1981
"4020",82.0833356414167,-70.4166583157789,1935
"4021",82.0833356414167,-69.58332495761,1524
"4022",82.0833356414167,-68.749991599441,1143
"4023",82.0833356414167,-67.916658241272,1402
"4024",82.0833356414167,-67.083324883103,1280
"4025",82.0833356414167,-66.249991524934,1280
"4026",82.0833356414167,-65.416658166765,1005
"4027",82.0833356414167,-64.5833248085961,914
"4028",82.0833356414167,-63.7499914504271,777
"4029",82.0833356414167,-62.9166580922581,610
"4030",82.0833356414167,-62.0833247340891,427
"4031",82.0833356414167,-61.2499913759201,305
"4032",82.0833356414167,-60.4166580177512,458
"4033",82.0833356414167,-59.5833246595822,351
"4034",82.0833356414167,-58.7499913014132,381
"4035",82.0833356414167,-57.9166579432442,473
"4036",82.0833356414167,-57.0833245850752,610
"4037",82.0833356414167,-56.2499912269063,595
"4038",82.0833356414167,-55.4166578687373,641
"4039",82.0833356414167,-54.5833245105683,610
"4040",82.0833356414167,-53.7499911523993,320
"4041",82.0833356414167,-52.9166577942303,625
"4042",82.0833356414167,-52.0833244360613,602
"4043",82.0833356414167,-51.2499910778924,458
"4044",82.0833356414167,-50.4166577197234,701
"4045",82.0833356414167,-49.5833243615544,823
"4046",82.0833356414167,-48.7499910033854,762
"4047",82.0833356414167,-47.9166576452164,793
"4048",82.0833356414167,-47.0833242870474,625
"4049",82.0833356414167,-46.2499909288785,534
